"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048511","rhythmic process","20/365","299/18986",0.0668896321070234,3.4793604251615,6.05000452002621,1.50655216851027e-06,0.00509815424356273,0.00443465084784629,"BHLHE40/PRKDC/EGR1/KLF10/HUWE1/PROX1/NCOR2/FOXO3/KMT2A/PER2/HNF4A/IGF1R/CREBBP/SIK1/PPARG/EP300/NOTCH1/NR1D1/GAS2/CLDN4",20
"GO:0050768","negative regulation of neurogenesis","13/365","138/18986",0.0942028985507246,4.90009926543578,6.43773062392441,2.68253314578413e-06,0.00509815424356273,0.00443465084784629,"BCL11A/SEMA5A/PLXNA3/LRP4/PROX1/CDH1/EPHB2/ULK1/NOTCH1/NR1D1/LDLR/SORL1/ASCL2",13
"GO:0051961","negative regulation of nervous system development","13/365","146/18986",0.089041095890411,4.63160067554888,6.1671469915679,5.02409141219239e-06,0.00523897895756686,0.00455714781587048,"BCL11A/SEMA5A/PLXNA3/LRP4/PROX1/CDH1/EPHB2/ULK1/NOTCH1/NR1D1/LDLR/SORL1/ASCL2",13
"GO:0050767","regulation of neurogenesis","22/365","383/18986",0.0574412532637076,2.98788940949247,5.50237704748991,5.51326383327215e-06,0.00523897895756686,0.00455714781587048,"BCL11A/SS18L1/BHLHE40/SEMA5A/PLXNA3/LRP4/PROX1/PER2/CDH1/MEGF8/ZNF335/SPEN/PLXNB1/EPHB2/ULK1/CHD7/NOTCH1/NR1D1/LDLR/SORL1/PTPRD/ASCL2",22
"GO:0030111","regulation of Wnt signaling pathway","20/365","349/18986",0.0573065902578797,2.98088471955097,5.22918667289454,1.52431880387906e-05,0.0115878715470886,0.010079758658914,"ZNRF3/TRABD2A/JUP/SEMA5A/EGR1/LRP4/ZNF703/UBR5/AXIN2/WNK2/SMARCA4/NKD1/FOXO3/RNF43/LGR5/LRP1/PTPRO/NOTCH1/TLE2/NOTUM",20
"GO:0061053","somite development","9/365","83/18986",0.108433734939759,5.64033668922264,5.93162114616718,3.05296557083772e-05,0.0175814501873974,0.0152932981732273,"PRKDC/AXIN2/NKD1/IHH/POFUT1/MED12/PTCH1/EP300/NOTCH1",9
"GO:0051960","regulation of nervous system development","23/365","463/18986",0.0496760259179266,2.58396993993905,4.83094396987367,3.47915688574204e-05,0.0175814501873974,0.0152932981732273,"BCL11A/SS18L1/BHLHE40/SEMA5A/PLXNA3/LRP4/PROX1/PER2/CDH1/MEGF8/ZNF335/SPEN/PLXNB1/EPHB2/ULK1/CHD7/SRPX2/NOTCH1/NR1D1/LDLR/SORL1/PTPRD/ASCL2",23
"GO:1903829","positive regulation of protein localization","24/365","497/18986",0.0482897384305835,2.51186020230975,4.78171129294652,3.70038414888659e-05,0.0175814501873974,0.0152932981732273,"VIL1/GNL3L/TM9SF4/JUP/LRP4/UBR5/CFTR/HUWE1/CEP250/USP36/CDH1/PTPN23/LRP1/NNAT/SLC35D3/EPHB2/FARP1/CREBBP/PPARG/CEP131/CEMIP/EP300/SORL1/KCNN4",24
"GO:0007623","circadian rhythm","14/365","206/18986",0.0679611650485437,3.53509775236069,5.12189604088825,4.75744544540971e-05,0.0190412299312377,0.0165630937049856,"BHLHE40/PRKDC/EGR1/KLF10/HUWE1/PROX1/KMT2A/PER2/HNF4A/SIK1/PPARG/EP300/NR1D1/CLDN4",14
"GO:0030178","negative regulation of Wnt signaling pathway","13/365","181/18986",0.0718232044198895,3.73598728524938,5.17805818540933,5.00953168409305e-05,0.0190412299312377,0.0165630937049856,"ZNRF3/TRABD2A/EGR1/LRP4/AXIN2/NKD1/FOXO3/RNF43/LRP1/PTPRO/NOTCH1/TLE2/NOTUM",13
"GO:0050771","negative regulation of axonogenesis","7/365","54/18986",0.12962962962963,6.74287163876205,5.91667854041145,7.45935151802706e-05,0.0246214600938294,0.0214170803125821,"BCL11A/SEMA5A/PLXNA3/LRP4/CDH1/EPHB2/ULK1",7
"GO:0045216","cell-cell junction organization","14/365","218/18986",0.0642201834862385,3.34050521553349,4.86607833013956,8.7652479759228e-05,0.0246214600938294,0.0214170803125821,"JUP/ZNF703/PLEC/CDH1/PTPN23/AMOT/EPHB2/NECTIN1/CAMSAP3/DSP/GJB1/PTPRO/CLDN4/CDH17",14
"GO:0010720","positive regulation of cell development","22/365","460/18986",0.0478260869565217,2.48774270399047,4.52237058872879,8.96810364378989e-05,0.0246214600938294,0.0214170803125821,"TRIB1/BCL11A/SS18L1/PRKDC/SEMA5A/PLXNA3/KLF10/SMARCA4/FOXO3/IHH/MEGF8/ZNF335/SPEN/PLXNB1/ZFP36L1/EPHB2/INPP5D/FOS/ARID1A/EP300/NOTCH1/PTPRD",22
"GO:0060828","regulation of canonical Wnt signaling pathway","16/365","276/18986",0.0579710144927536,3.01544570180663,4.72214134596528,9.43832894341679e-05,0.0246214600938294,0.0214170803125821,"ZNRF3/JUP/SEMA5A/EGR1/LRP4/ZNF703/UBR5/AXIN2/WNK2/NKD1/FOXO3/LGR5/PTPRO/NOTCH1/TLE2/NOTUM",16
"GO:0022604","regulation of cell morphogenesis","15/365","248/18986",0.0604838709677419,3.14615554573575,4.76294592538149,9.71644044744649e-05,0.0246214600938294,0.0214170803125821,"VIL1/BCL11A/SS18L1/PRKDC/PLXNA3/MYH9/MYH14/FITM2/MYO10/PLXNB1/EPHB2/GAS2/FAM171A1/CLDN4/PTPRD",15
"GO:0010721","negative regulation of cell development","16/365","281/18986",0.0569395017793594,2.96179008433676,4.63849477479343,0.00011628508253702,0.025446013147506,0.0221343212440815,"TRIB1/BCL11A/SEMA5A/PLXNA3/LRP4/PROX1/IHH/CDH1/EPHB2/INPP5D/ULK1/NOTCH1/NR1D1/LDLR/SORL1/ASCL2",16
"GO:0034332","adherens junction organization","7/365","58/18986",0.120689655172414,6.2778460085026,5.63596880628395,0.000118578351558872,0.025446013147506,0.0221343212440815,"ZNF703/PLEC/CDH1/PTPN23/CAMSAP3/DSP/CDH17",7
"GO:0046339","diacylglycerol metabolic process","5/365","26/18986",0.192307692307692,10.0031612223393,6.43150731096654,0.000120502035426232,0.025446013147506,0.0221343212440815,"DGAT2/DGKH/DGKD/DAGLA/AVIL",5
"GO:0016055","Wnt signaling pathway","22/365","476/18986",0.046218487394958,2.40412110049499,4.3436524204119,0.000146421872723387,0.0292920809590312,0.0254798394584021,"ZNRF3/TRABD2A/TCF7/JUP/SEMA5A/EGR1/LRP4/ZNF703/UBR5/AXIN2/WNK2/SMARCA4/NKD1/FOXO3/RNF43/LGR5/LRP1/MED12/PTPRO/NOTCH1/TLE2/NOTUM",22
"GO:0042593","glucose homeostasis","15/365","265/18986",0.0566037735849057,2.94432669940553,4.4624964966481,0.00020143594102018,0.0368690604370129,0.0320707068313484,"FOXK1/HECTD4/KLF7/CFTR/SMARCA4/FOXO3/HNF4A/IGF1R/PTCH1/PPARG/ZBTB20/HKDC1/FGFR4/HNF1A/NR1D1",15
"GO:0033500","carbohydrate homeostasis","15/365","266/18986",0.056390977443609,2.93325780203934,4.44557458095524,0.000209820040425221,0.0368690604370129,0.0320707068313484,"FOXK1/HECTD4/KLF7/CFTR/SMARCA4/FOXO3/HNF4A/IGF1R/PTCH1/PPARG/ZBTB20/HKDC1/FGFR4/HNF1A/NR1D1",15
"GO:0006352","DNA-templated transcription initiation","13/365","209/18986",0.062200956937799,3.23547224224946,4.54966640906818,0.000213396298241064,0.0368690604370129,0.0320707068313484,"JUN/TAF4/EGR1/NCOA6/RRN3P1/SMARCA4/MED14/KMT2A/MED12/MDC1/ARID1A/EP300/HNF1A",13
"GO:0001756","somitogenesis","7/365","65/18986",0.107692307692308,5.60177028451001,5.20307161706775,0.000244743667777074,0.0397752331855694,0.0345986533837006,"PRKDC/AXIN2/NKD1/POFUT1/MED12/EP300/NOTCH1",7
"GO:0060070","canonical Wnt signaling pathway","17/365","332/18986",0.0512048192771084,2.66349232546625,4.28108735989872,0.000255493086094497,0.0397752331855694,0.0345986533837006,"ZNRF3/TCF7/JUP/SEMA5A/EGR1/LRP4/ZNF703/UBR5/AXIN2/WNK2/NKD1/FOXO3/LGR5/PTPRO/NOTCH1/TLE2/NOTUM",17
"GO:0090136","epithelial cell-cell adhesion","4/365","17/18986",0.235294117647059,12.2391619661563,6.49062331036412,0.000262270830979918,0.0397752331855694,0.0345986533837006,"JUP/IHH/CAMSAP3/DSP",4
"GO:0010586","miRNA metabolic process","9/365","110/18986",0.0818181818181818,4.2558904109589,4.79469923695367,0.000273965839352394,0.0397752331855694,0.0345986533837006,"JUN/EGR1/AGO2/SMARCA4/NCOR2/FOXO3/MALAT1/PPARG/FOS",9
"GO:0006639","acylglycerol metabolic process","10/365","135/18986",0.0740740740740741,3.85306950786403,4.65760090764204,0.000285942620655195,0.0397752331855694,0.0345986533837006,"DGAT2/DGKH/DGKD/FITM2/DAGLA/SIK1/AVIL/ABHD16B/LDLR/SORL1",10
"GO:2000630","positive regulation of miRNA metabolic process","7/365","67/18986",0.104477611940299,5.4345532610918,5.09082796374699,0.000295855761772056,0.0397752331855694,0.0345986533837006,"JUN/EGR1/SMARCA4/FOXO3/MALAT1/PPARG/FOS",7
"GO:0006638","neutral lipid metabolic process","10/365","136/18986",0.0735294117647059,3.82473811442385,4.62852058729234,0.000303467972212974,0.0397752331855694,0.0345986533837006,"DGAT2/DGKH/DGKD/FITM2/DAGLA/SIK1/AVIL/ABHD16B/LDLR/SORL1",10
"GO:0042752","regulation of circadian rhythm","9/365","114/18986",0.0789473684210526,4.10656092285508,4.65772206318333,0.000357641535477918,0.0453131825450523,0.0394158618574085,"BHLHE40/PRKDC/KLF10/PROX1/PER2/HNF4A/SIK1/PPARG/NR1D1",9
"GO:0032388","positive regulation of intracellular transport","10/365","140/18986",0.0714285714285714,3.71545988258317,4.51489909325954,0.000382809406998602,0.046896995419381,0.0407935481278544,"TM9SF4/JUP/UBR5/CDH1/PTPN23/SLC35D3/CEP131/DYNC1H1/EP300/SORL1",10
"GO:2000628","regulation of miRNA metabolic process","8/365","92/18986",0.0869565217391304,4.52316855270995,4.74259033527841,0.000394818167171848,0.046896995419381,0.0407935481278544,"JUN/EGR1/SMARCA4/NCOR2/FOXO3/MALAT1/PPARG/FOS",8
